package_name,binary_name,version,os,arch,package_sha1,package_sha256,binary_sha1,binary_sha256
rclone-v1.49.2-openbsd-386.zip,rclone,v1.49.2,openbsd,386,9b17f1526c61f587f0b348659e7d4164abfe3d89,363d88349f7cce87adaad2dd2534b9b85e2ef4aa18aedc3fc2841e9f1854a95e,4af42512a52dc5cb9b7221e1e5fc6c19cec3f278,b757386e5c41e2a892746a11582f9b7fd9bdaba227b05cf2bf92fef39c046ad8
rclone-v1.49.2-openbsd-amd64.zip,rclone,v1.49.2,openbsd,amd64,307744ca33fbf33f66e0a7bbedeb9805351cbb50,b8f4ae2e15e161322a3f9e9b92cdcab35df5e57e79c0227426e175ddc4b3c7db,bf0f3aa00550db8088426c5c1f86f61316680d2f,c3b752a39296f614a650dd010f02b07f701dbd7f8d532fc3298e1ac31255fec3
rclone-v1.49.2-osx-386.zip,rclone,v1.49.2,osx,386,6fc3ab51229cd5e2400679ff86b3f49d5a2949aa,c291f7736b781c749ed593ef7b5fe35ffdd8c87a35dcdff27b21f55a88e93a3f,6ee80c3d52be6c91b44b2c117a92c27f54c87880,b2e718f0ef21431698a4dea83c89047604afe2e757c1c4cf355c26c3e0d3cb55
rclone-v1.49.2-osx-amd64.zip,rclone,v1.49.2,osx,amd64,8156d367d195317cc5359ae2855e8ef0a6944b3b,5b552a2208e26328a3de8c725acc308d8e7d323db0df5936e21e8365fd011e02,9f6a854349f52490e711b5dcaab548a8f3523a36,b4ad62b4de6b8d0c95f5ebf3ee204e9321ae364d734502ee257a7a1f68fa28a9
rclone-v1.49.2-plan9-386.zip,rclone,v1.49.2,plan9,386,9dd9f045ff6cca8a373162914dc6f7e8d926a2a2,03ca0ef8edb0feaf3152000c4b25d41a711d130fad6f0800ef381deea246ad7e,cf808aff328197360e0fc389d68b88d58268521c,7bd4a0037dd3b9ccf22df5c72acba981cb8509526dcdcf01506ce0d1a79d9f16
rclone-v1.49.2-plan9-amd64.zip,rclone,v1.49.2,plan9,amd64,13ef9bf357b5d1a4b9714f2d0d16ee3e02d605c5,367f6838d4a1559c456ac3cb8ce63fbc795cb487389edf30ca4e4dade569a441,de240165e21e3d6fd848e485eab6f78a3bf876bd,25c1bcf8b60f124c6dcab5ecb4f9e79a6e7ff23aedb9a4559c1a5286217871d2
rclone-v1.49.2-solaris-amd64.zip,rclone,v1.49.2,solaris,amd64,aac95ece8da7dc5b2743b846a6725c5debc54ed9,efc7bfcdc43b17d6e704e03df7e9602b16854b618e71fbdefb50cf7a4a94c154,7302b72a32af55f0b3e3b6265c6f02b20df2d52f,85273121ad4cbc925e8864c132c9eeda6755f8539f464a871d5ea6e8f56eb3bc
rclone-v1.49.2-windows-386.zip,rclone.exe,v1.49.2,windows,386,1e8eeecaaf5ff62da7576933a2995d4926ac8e8a,c79036cc14b53ac14867a742f6b800cf551d45c236ef2619778bd59fb06964d8,659e6d8cd7876c1d841e1f2cd835187b4d90005e,dfe717e761448f1079925bd622d660f812ad2a0de00f85bd97c2739c5926d7d8
rclone-v1.49.2-windows-amd64.zip,rclone.exe,v1.49.2,windows,amd64,05f615db8988f38f8840f2f532de75a7ee35bde6,5bffabbe69098d1cc783e279171734461840effeddc03d6d316c965bbdb0a578,0575f660be4d504970521af9d940c5e2673e6f55,422f3e114eb942fb7a8d08a0f1397a4ae1e93cd954d7384f49050de2ab2b305c
rclone-v1.49.3-freebsd-386.zip,rclone,v1.49.3,freebsd,386,a59cec59e533a03d90d45f200fa2d9e9ac5eaed6,a0204f822d8635f2af20c2d1157674c2d8f5d588abe750d3e6d029dd437cdea0,e49bfecebd6be78823c44d945cf01161515e1d8e,55b8d885a92c802baddfff9b7af1e23ddfa58b712cce52420f9b6d7569e76c95
rclone-v1.49.3-freebsd-amd64.zip,rclone,v1.49.3,freebsd,amd64,eab4e4c44aa407b3e17746e149cf0a283598f681,dc6da94786dd9cd70fb78897c1ce614c78e82b5ae0cc43d457be4c40d7ec4d12,25577588d5ca60003230bcbc7f9b29480ce9dc17,4b29ddb6e15ce4c58ac5c524d292ada65bbaaffe73e112503b7f78660bcf5043
rclone-v1.49.3-freebsd-arm.zip,rclone,v1.49.3,freebsd,arm,93320e5219d7aadecbf336b429654937604cdea8,861eef5362e9825a3269cdec1a874d2289f73e673a3e3be9c540e4322674a77a,5d4d39bd060cb36ed70b2d2f755c8e913d407081,1387a17ef95841771fc8f14a0a53ebbdfe71c006f09c2f5a2afe8db239f15688
rclone-v1.49.3-linux-386.deb,rclone,v1.49.3,linux,386,229544894346fae8390bafc24986874a6faafa51,6b0e06e59c688744c7369e97d8b9176be914acc1e2638991e6fb335979642cd4,54f6f1fff8f77f9bb7632eff9987307a283ee431,70addaf139570ff9a099d5becb199c8ec4e4fab77dbfeeca571d9e9952116d99
rclone-v1.49.3-linux-386.rpm,rclone,v1.49.3,linux,386,8ad56c25d37d684e650637cca21692b55d513550,dcd5c358d6f2ea954115a0eb497d92861be9d5793a82842e2d67ddbaa88b8c93,54f6f1fff8f77f9bb7632eff9987307a283ee431,70addaf139570ff9a099d5becb199c8ec4e4fab77dbfeeca571d9e9952116d99
rclone-v1.49.3-linux-386.zip,rclone,v1.49.3,linux,386,f0b64ef3af2deffa73158255e1eb514a9856ece6,ff781d72d65acd9254a9116364afe70d9953e3e87f96c71063890f25c97aa45d,54f6f1fff8f77f9bb7632eff9987307a283ee431,70addaf139570ff9a099d5becb199c8ec4e4fab77dbfeeca571d9e9952116d99
rclone-v1.49.3-linux-amd64.deb,rclone,v1.49.3,linux,amd64,e6069cafc040615401ba150fbd3d8a3a0a1fe146,31ce0e1a9547190ed916d2b48f2bbf0ebfcf0fddb20b858afb47df9f9155b03f,a8bdc52cb93f713e9113dec0249a541708c662e9,b1a1fca9530f97075d36fe2bbb83692a6cf6f195599f8fdfd30fbefd7c8bb9de
rclone-v1.49.3-linux-amd64.rpm,rclone,v1.49.3,linux,amd64,e58918b5dcae513d7313c6d5087fd5fea1ee8719,9533ec88d78fd7240c9b80ffa0ba32cb283e67e9fa505a98daa4b89d5d811f37,a8bdc52cb93f713e9113dec0249a541708c662e9,b1a1fca9530f97075d36fe2bbb83692a6cf6f195599f8fdfd30fbefd7c8bb9de
rclone-v1.49.3-linux-amd64.zip,rclone,v1.49.3,linux,amd64,168c66a48c5e4708649dd15481bd0294a4237189,0445aca5597f2f61f2be4e460ed5681a1c9a5b0e783b797d72eb72a1ae6c3f77,a8bdc52cb93f713e9113dec0249a541708c662e9,b1a1fca9530f97075d36fe2bbb83692a6cf6f195599f8fdfd30fbefd7c8bb9de
rclone-v1.49.3-linux-arm.deb,rclone,v1.49.3,linux,arm,3766eba0146c23796f57c63581d4c7b0ded4a1d2,5aad297b3d793558faae690b4e43f0a6cbdec58576b9c2c368885bf616dd2801,18b129e2cedc3806512175d49dc765fc445e0df2,93bbb81d4dca66b02ac85fccbc7a10f5ef4f6758dee122e55512d30276c6e419
rclone-v1.49.3-linux-arm.rpm,rclone,v1.49.3,linux,arm,6e848047e83bd6054a05b4ca5b6dae03f13368fd,959d4baa194338c09c3dc5592a31c974e6a83db3cbb8ff3541842fc837e86d4a,18b129e2cedc3806512175d49dc765fc445e0df2,93bbb81d4dca66b02ac85fccbc7a10f5ef4f6758dee122e55512d30276c6e419
rclone-v1.49.3-linux-arm.zip,rclone,v1.49.3,linux,arm,e87a527868af7f2061981ccab7d8b1e1c2dabfe0,f9d082e36a80f0a0d01aeb309e9511f91a7786d7e87f422025ebc573a64a4761,18b129e2cedc3806512175d49dc765fc445e0df2,93bbb81d4dca66b02ac85fccbc7a10f5ef4f6758dee122e55512d30276c6e419
rclone-v1.49.3-linux-arm64.deb,rclone,v1.49.3,linux,arm64,6696a65d2a6e8cf0746d11469dd5887c55f13fcf,9c2a57c13cf8d614cbb09384694c2abc41ad2c5b1f565299a6fb1c0b7b223ae3,e208a98e5fd33c95dbac3a0e37c91d6caf004004,1c56192789407573f72a17c1a0c6133fb0f65dd28ff6d4c3508f7b25f3f9de55
rclone-v1.49.3-linux-arm64.rpm,rclone,v1.49.3,linux,arm64,7242ac53d7227e1dc99912c0bae86a87c765d46f,316f5b6720b5355c16d37980d36b40efdfda3b4f70ff2d2a66954ece946683d0,e208a98e5fd33c95dbac3a0e37c91d6caf004004,1c56192789407573f72a17c1a0c6133fb0f65dd28ff6d4c3508f7b25f3f9de55
rclone-v1.49.3-linux-arm64.zip,rclone,v1.49.3,linux,arm64,e42b0eb2964a4818546b16d0f3b228206a4f9485,d34c768cf7441da415bf474a56f7096fa53bbf48ebf60b14432404f0f1fe4499,e208a98e5fd33c95dbac3a0e37c91d6caf004004,1c56192789407573f72a17c1a0c6133fb0f65dd28ff6d4c3508f7b25f3f9de55
rclone-v1.49.3-linux-mips.deb,rclone,v1.49.3,linux,mips,e8bb0c72a198953e06a2d2fe1784447c94eaf513,0ec7e907344b12037aa4d37f29d122da61b34da48823d19f8453a3378b487ce9,f50f7ec8861dff0d02c9a96f3c7abb21dbb1d752,fffcbc99df55eb25e204a0b14d6771a59766067044f73556e44eaac21816a0b3
rclone-v1.49.3-linux-mips.rpm,rclone,v1.49.3,linux,mips,7b72116fd8e2adf4010dfa057fd898b1803837d8,15c22521e894cb3e390b99d3165ea8bdd28cd59b6376572acfa7bb051d5f2351,f50f7ec8861dff0d02c9a96f3c7abb21dbb1d752,fffcbc99df55eb25e204a0b14d6771a59766067044f73556e44eaac21816a0b3
rclone-v1.49.3-linux-mips.zip,rclone,v1.49.3,linux,mips,a70f9c38eebedb58912673cc26d2ab1aa9212025,c01a7f567798c8c72388ab37a95f25e51119dd885b42eafe25d9b2aa0e5f672d,f50f7ec8861dff0d02c9a96f3c7abb21dbb1d752,fffcbc99df55eb25e204a0b14d6771a59766067044f73556e44eaac21816a0b3
rclone-v1.49.3-linux-mipsle.deb,rclone,v1.49.3,linux,mipsle,df220c5f36df1c8ae0427a3f8439f1b772177299,199c1fdc686fd6b9c6b95a07905c746d24f610d078dbca8f653b38fb3be1d4e3,ffca236c01e4ca27b27cd28328b843d3dc0d85e6,44607d0f1d28e4cd976d8b5919481ac098eeab093c379684dc7419899ab177e8
rclone-v1.49.3-linux-mipsle.rpm,rclone,v1.49.3,linux,mipsle,88830d4f9b7a761f83946c06ab3bcf3090e72f82,3a9ab3ec1fb1f7d87f833eb3bf32b55b7ebd66c9fcb19fe75b87c01d0b09fe15,ffca236c01e4ca27b27cd28328b843d3dc0d85e6,44607d0f1d28e4cd976d8b5919481ac098eeab093c379684dc7419899ab177e8
rclone-v1.49.3-linux-mipsle.zip,rclone,v1.49.3,linux,mipsle,f633ce87e2266a3670c7312e0ad24fe512b44938,90b91ef2a63d62069a7da33809237864b74c76fcd9d3f3359e5a055c6d0345fe,ffca236c01e4ca27b27cd28328b843d3dc0d85e6,44607d0f1d28e4cd976d8b5919481ac098eeab093c379684dc7419899ab177e8
rclone-v1.49.3-netbsd-386.zip,rclone,v1.49.3,netbsd,386,cd96a3084e11759ae2ba9016a2546d8d811091db,077bbf5425d27e1b605c6e04bd68fc8613c51588e624603a85b54bc3019fc0b2,dedbbe778afb8b9f268472fec1e021379be8a8f9,1096390a9e1baeead7c5880c6cbf9b5e88a50f78147c9e9cdc41dc24c320a655
rclone-v1.49.3-netbsd-amd64.zip,rclone,v1.49.3,netbsd,amd64,32f865ee061353d8e3aa9a513ab596059155429a,4ef15c011c20697a1d09d3b3fdb80869c3a67222fe6b512c00cd65755e0d1d1c,374d1e051696e581b8de55a712e4ffd5c84d4ed4,19121cf92b60bffbf276371a350a5323a360ceec8e049098ac839b136511c8de
rclone-v1.49.3-netbsd-arm.zip,rclone,v1.49.3,netbsd,arm,d21fd188a7e285ff986a1f8db82cf11b08b7fc5f,78d6241e93c9caf442997d3aebf4864a3bac52491279b6828cda2266d27a8e75,a9a873b778650b0c6ede8e70750e8dc38ba6d523,413790a3532425d630d423bb9cbbe40b5751cded19bbe762e2fe953e54948a00
rclone-v1.49.3-openbsd-386.zip,rclone,v1.49.3,openbsd,386,ff0b5b8fc25ae220f33a067e60a59ec90046fdcc,0035f702fc7f95247b744cffd9db4cf6d0bd56cc9b2fc6bae5ef0e2336feeb79,02a88ebecf14146c5c0744bdf3ed773d847cbd79,2728fcbbb8df973b9d785d42a348e5fbd476e610e935d49e00acc0fe3f35d985
rclone-v1.49.3-openbsd-amd64.zip,rclone,v1.49.3,openbsd,amd64,b29f616ace3677d40801f1836f9594fd4b1e7b7b,d44bb5156a7fac10d03dffe4942d92f3a31ea0097e57cea92da63c5f9071def7,1c2c51cf6efc609bb52935cd94f5d67ed7ff40ce,f4353d78b43bd50a1c401d82359ddb8c9055d7b5fe20f4eec6496439ff9741e3
rclone-v1.49.3-osx-386.zip,rclone,v1.49.3,osx,386,fddaafa3179d3d62df7e65387611325df534bc64,c03aef7b428657d971cf23192fb0dbc552e5f1851db400fa290c1c7c373e7520,0f8e559ff31492dedaff2cf156d0a1cea4bf20fc,84e1f0ae21f9b273da90c7b096e32e2eeffb03a6967e4e8402e8b22f94f648f6
rclone-v1.49.3-osx-amd64.zip,rclone,v1.49.3,osx,amd64,bd8e439e33d42acd26d7ea9eb2007add0bd5c808,5f08777b11830083f3292855c492fabbf455a649b677edda623871e42b218e6b,16eab792154f7e1101b9e2978ae72e7df8d97381,181ce7b2c627204358e43e7d764deaae298e8dd8900d947b3d616251fee58b99
rclone-v1.49.3-plan9-386.zip,rclone,v1.49.3,plan9,386,7cad348a3b24846cf6948cdb04c3b14de0bf5899,02ece6f884916b017c1ff5a6a95b65a0534414337990d487462baf94ee723fbe,b49b1ef58f47f9fd4f18b0850908fa195c78f54d,b093253c2de6a1a781b1c99f2480f2396322421ddee8705e8ce15e12f271c75d
rclone-v1.49.3-plan9-amd64.zip,rclone,v1.49.3,plan9,amd64,68d7a90eab3c0d0743999589fe4a45ec54258ebe,ea1788e66226dc0243843bb7c9447a01e00c75ca8c87ca0cf56800c2fd2f4115,c28c579c4699295039aa2c9dedfe720900a37b37,d4083200d962e0d9aafa98c604fd2da653535300178c88d3479c965f124a84c5
rclone-v1.49.3-solaris-amd64.zip,rclone,v1.49.3,solaris,amd64,acac0796c42b305759c1d2b285de362731d40fdb,a41bd0bc32f5ecafb0883aed79e7b6b341e7f70fe208259d903e66d7bb0926c6,ae0834e72ece9c01feb807ed9e63461dd04b9de7,f9f83583d1a48413a8f05b0a1467d72a697b69cb7cae3a81e71a6e924fd33716
rclone-v1.49.3-windows-386.zip,rclone.exe,v1.49.3,windows,386,f6cfbce76fe3c0f5f6ae94053007a5777c11f31f,3d2340a92aa4204e80ac0d4ea1a3be78ef4c71ccdce6f09f914df0660a4345b7,5a0600e3f3022ca2a572c2f535202780667dc890,dd21200f8b37134f1728ad9cffde2cc1eb95ccf4fa6e675e00fcf04cc5b1b04c
rclone-v1.49.3-windows-amd64.zip,rclone.exe,v1.49.3,windows,amd64,bf53327b88c550996ea2f93950bc213c456588e3,910614369f3d7222981ee9d66cb568e13cf0a0d671004c7283057809a68a1ccf,bca44267dc28b0b8ac5ecfc81d5da1f6a8974f3e,5ee2bf525a36b05fa4f2d3b624240ddb80322ea6c7ee8b2ceca237d7d0dfebf5
rclone-v1.49.4-freebsd-386.zip,rclone,v1.49.4,freebsd,386,28e431f01a667d7c3b2d325793ccf4363f3f2ae8,034daba6c2fe927de90e8fc1d87326d77e55e9bde5fdee3a24c52a9b70f1a5af,1bb53bbe38bce537ec733568e1858cd83ffed904,76b1becb7f9d01ee4d9989c89064e95553471a05011fbc2ebb10a8fc6391fd8d
rclone-v1.49.4-freebsd-amd64.zip,rclone,v1.49.4,freebsd,amd64,ec1911ae923c30611655b6576631d240a80bac80,bf0b2b6e161c0f40d6f3a5f7640101b5e3a298b1b1467a34f25d3bfb4a94c218,64e8141dd2d2b2f07403a103b70cf096f3223f7b,cbc39c23f204f686b4d8ec9812aea3654958309de3885e5250708f25287d3abb
rclone-v1.49.4-freebsd-arm.zip,rclone,v1.49.4,freebsd,arm,9b38deac2b555ef729b56043910852ba51d282d6,fefd69f61a065b75b7f2cae247fe2ccd31ec445ed85957477731347d500c26b9,f4ac6d988c85e3486f77850d63e86dd3d5bf0f8f,55299360b72911e71ac6e9f4277192093584930a2e36bc39b40cca70bcea8cc9
rclone-v1.49.4-linux-386.deb,rclone,v1.49.4,linux,386,452276ae28238377216d2882e9aa942916638793,1c7ebbd89df8f44d263aabbc28510f88cfac85aabd66ae7ddf1bebaed20f09f2,ac74847e1cff284449e6cc9fb3a05cb9072aeb60,ac7ca2175b86cc2cac860f50062dde36d15a68ad5b243e2b233496452d829a2b
rclone-v1.49.4-linux-386.rpm,rclone,v1.49.4,linux,386,3c9e181c35a81bfa3195b130c01060a1ded3fdf1,14f51a5fcd650f33d4535e9dd1723db824aeae6ae26cafed8bddb9c2b1c133ed,ac74847e1cff284449e6cc9fb3a05cb9072aeb60,ac7ca2175b86cc2cac860f50062dde36d15a68ad5b243e2b233496452d829a2b
rclone-v1.49.4-linux-386.zip,rclone,v1.49.4,linux,386,0be95334f2ac5326051b9d69640e23518778a49e,2e84fbe176e475cdcf9f6d45fa7b409899c2234fdde71c3de0451a629d6b9a1a,ac74847e1cff284449e6cc9fb3a05cb9072aeb60,ac7ca2175b86cc2cac860f50062dde36d15a68ad5b243e2b233496452d829a2b
rclone-v1.49.4-linux-amd64.deb,rclone,v1.49.4,linux,amd64,fc15ef6217f4f8a55ece11855f2567cf9578e4c2,e9e46de119339ccb049a6706dda06b7017c994c45221814e7092a7a5a8211028,90ec0e179033a277022a355eaca859f6b1e2a2df,33cd1232ff5f1dfcf82948b5e7a26d09a2c7083477777edafe543744960f7508
rclone-v1.49.4-linux-amd64.rpm,rclone,v1.49.4,linux,amd64,4298dd408dea534a112ee723c24c1787f134d7f9,33dd4c077daedc30a88980f57bc14ef16a9e2cbf8d8cc6a19749ed5e217d8168,90ec0e179033a277022a355eaca859f6b1e2a2df,33cd1232ff5f1dfcf82948b5e7a26d09a2c7083477777edafe543744960f7508
rclone-v1.49.4-linux-amd64.zip,rclone,v1.49.4,linux,amd64,3b0db3c59e2b565ef0aa9acbb7174d8b2da91f65,0c36c9352d7939d8d4b056ab9e829471fb1999ec4860787e26f87bbf86578572,90ec0e179033a277022a355eaca859f6b1e2a2df,33cd1232ff5f1dfcf82948b5e7a26d09a2c7083477777edafe543744960f7508
rclone-v1.49.4-linux-arm.deb,rclone,v1.49.4,linux,arm,e9291a9d4f95f13db8466f3dbf11b2a70e817cd9,185775c9d922b81890fff9467cefcd922f0d0a466fe82f6a1c2bbfe6314a8342,5ee64e7efc5f8a7b11874816b36b65ec5cbcb0e7,257340286d596e7f04849d45ce659b0b4b23fd12b76860446385022f52cabb16
rclone-v1.49.4-linux-arm.rpm,rclone,v1.49.4,linux,arm,a337b1e7adc4a09700da1315f335c74242ebf096,f3fdf0d2980c40958900762c2e2afc693421200ca2a17929fda8f9246ffad19d,5ee64e7efc5f8a7b11874816b36b65ec5cbcb0e7,257340286d596e7f04849d45ce659b0b4b23fd12b76860446385022f52cabb16
rclone-v1.49.4-linux-arm.zip,rclone,v1.49.4,linux,arm,52efebac6ddf15227eec3cc25c9ef06a74311320,b4e11d9c373bca533a9bcbbf0c26ca435023782527bf83afa25757e41c90085f,5ee64e7efc5f8a7b11874816b36b65ec5cbcb0e7,257340286d596e7f04849d45ce659b0b4b23fd12b76860446385022f52cabb16
rclone-v1.49.4-linux-arm64.deb,rclone,v1.49.4,linux,arm64,988fa63f6f0d1de8b14eed65c097c1abbf1b5a06,423a3ca0565ef1fa22c1353d84899a3c55e03ee0d71eab3cc83e13f856b96036,031265cc9a0895945b27975e8a5a677c0322cd2e,e41aa83ca7885283d8690f53d452c666f56f348fa01dac307a069d8af150bccb
rclone-v1.49.4-linux-arm64.rpm,rclone,v1.49.4,linux,arm64,1124fb619cb911744f37aa40679cd5b8634a839d,ac39216c28c9a05dffa12de83ee493cbbfdf39d2c2945cad803ef5b9df15398c,031265cc9a0895945b27975e8a5a677c0322cd2e,e41aa83ca7885283d8690f53d452c666f56f348fa01dac307a069d8af150bccb
rclone-v1.49.4-linux-arm64.zip,rclone,v1.49.4,linux,arm64,deea34b9ca346ca7803e88990729a951eda4de1e,1bc2cdf9158086a56a2dff284ca41b9ec5b6c1c41663ce381e1a46d4eeb26225,031265cc9a0895945b27975e8a5a677c0322cd2e,e41aa83ca7885283d8690f53d452c666f56f348fa01dac307a069d8af150bccb
rclone-v1.49.4-linux-mips.deb,rclone,v1.49.4,linux,mips,1db48920f06ef11b8ba9f9fb867e91b2982bf689,56dc8923844d421cb1f2e54027ca4383225073b8dba2f645b7cd264d772a4726,519b67a5359088fc9dccec1cec34a36ead8578ac,d92f48e324e7ae65646731ad561d52d57aa793d06be2c35d9f0292c53ce6088d
rclone-v1.49.4-linux-mips.rpm,rclone,v1.49.4,linux,mips,b5a77b2c3bdd66b66214eff9383035a4d27e613c,73012b4bb1e5e35e5978c8cbffdb43dc652e7f9597635c592888caeaffc370eb,519b67a5359088fc9dccec1cec34a36ead8578ac,d92f48e324e7ae65646731ad561d52d57aa793d06be2c35d9f0292c53ce6088d
rclone-v1.49.4-linux-mips.zip,rclone,v1.49.4,linux,mips,3c367f1b7ce6c713c3b5facf13a36dca111c774f,e47529c32520efa983b8e781a413401817e706f867a7e2a72150ac77c655e24c,519b67a5359088fc9dccec1cec34a36ead8578ac,d92f48e324e7ae65646731ad561d52d57aa793d06be2c35d9f0292c53ce6088d
rclone-v1.49.4-linux-mipsle.deb,rclone,v1.49.4,linux,mipsle,f9a4233a1fe31bfcd4289d3021db2c26a5b09f5c,b3ac34cfa3de534f2f83003bd0b078262873ad4fd56dbed71cb73c661af5b8af,2293bf6d620bddfc061030cdd3232065b883fa67,e4c9753d6d02a65289eaa033360302b8d148105ba2c451d6ab438902e4d0127e
rclone-v1.49.4-linux-mipsle.rpm,rclone,v1.49.4,linux,mipsle,3c347f0979de4abffb3c3bbcdfb3adda0d00b005,b1f8da3029004cf6c77256af7a099014288bca8876f4a3365a92adb235ef4582,2293bf6d620bddfc061030cdd3232065b883fa67,e4c9753d6d02a65289eaa033360302b8d148105ba2c451d6ab438902e4d0127e
rclone-v1.49.4-linux-mipsle.zip,rclone,v1.49.4,linux,mipsle,36b2f1bc5a5ab6103e137be9b8a7c7be3fec0a35,1df65dddd619a94907f3fcf4ded2c56b2a24f6afbde782964c8a912ae1a14c32,2293bf6d620bddfc061030cdd3232065b883fa67,e4c9753d6d02a65289eaa033360302b8d148105ba2c451d6ab438902e4d0127e
rclone-v1.49.4-netbsd-386.zip,rclone,v1.49.4,netbsd,386,03e704e5e34d75312e28c26a43e5142cc7bb9e53,537a385fbbdb48da6840123a35256c33b2f87aa9cda3781988ebe7947d9f07fa,ba9d1e95846c87b74c145749a27bcd451e5b0a44,69eed66c6d4950a7ed98b7946dbc9cfaf3d1c8a7f5f27496dfa3f4a3d65fc531
rclone-v1.49.4-netbsd-amd64.zip,rclone,v1.49.4,netbsd,amd64,aaeef7a6cb0de30d2a9fd729e005a5948f7b012e,433f3f1ff23d949d3c459a103fec09b7f212050624d556e7e1edbc3616d8e995,626e1ebfe65de9ed952bb00012c1a19753e53d16,f100995202c760b71bb0df21709344a51562e2bd7e927dea8a41007b5d8e956f
rclone-v1.49.4-netbsd-arm.zip,rclone,v1.49.4,netbsd,arm,900e2aa6dc78e3d088a5b9b7439699e7d2cc644c,eabb3e9dbddd790988e265bb68043b4c1d1b2979bf2d115ff9fe41893efe1e5b,60a95d9846a9bfd6eba4246ccc7d3bc49e2fe9e1,6dcadc3afecf9f7c9aa54c316c2de030b37e1d052ba13d2641f961e579316bb5
rclone-v1.49.4-openbsd-386.zip,rclone,v1.49.4,openbsd,386,5e61adc982e13709e9f26c2520eb0f10f75392bc,846f3353e6d29aba3a8f3142736a27aabe201f07660980b7267a32d5b175492d,8fe137ae9199c35536d22f323d86230fea5453bd,5407e6d1dee4b36abcdf8abe4c29c8ec11e7e920c1a08cdfa88e9465b1602471
rclone-v1.49.4-openbsd-amd64.zip,rclone,v1.49.4,openbsd,amd64,3c4ade92e8e5213c0233e705dee5fecaac59e392,8267af1e2df5fe23b686329e5803cedd8362c0dd9e897bc4828e551156fd2c44,92a63f70d63339ec4e7243353d9c3aff74200030,ad3a8385e9191cc980bd6771950ec5974a3f12d6c2446098b2208d0d9a0b893f
rclone-v1.49.4-osx-386.zip,rclone,v1.49.4,osx,386,6ca07b938b3f282c8e3ab19695d81e7c4d5a86ee,c7d434489635a009be99bb5e33dc81ec01e3e6aee724742649710499dd5f876d,715a23e421991e0f77727dcf74ae533c5de2f67c,809d6220069c5acc24ff6f07ef9f83d511905a35d764e7db35cf1c524de7e4ad
rclone-v1.49.4-osx-amd64.zip,rclone,v1.49.4,osx,amd64,a7da2765f002dd8d61d8443d5e877ed121e89a24,9ab82454936a02c255f1d8944deeb7af4405e5ab0e27c3979c441818aeed47c4,cf080c1c884c47e7138945c7986eefcafef7948c,3f6711928fc9fda07b63f2aa1f25697e5210c71f0326337efbc5a309cc70822d
rclone-v1.49.4-plan9-386.zip,rclone,v1.49.4,plan9,386,ff377d2f674bb996d3ddc3819d7202042fa0cb18,ffd2b4317d58c646eceb56d2e1ac0996d3ddf4bb52ec4a7ff214fe849e892947,4cd8c8e29fd2c92fc0881181e1cb4ac78e08f5d1,09b8fbf22b4d2a628094e22a2800d0d1a0566cc4569e3e748bc8bb78c369f9c2
rclone-v1.49.4-plan9-amd64.zip,rclone,v1.49.4,plan9,amd64,269d3a71cf351d1823f61af927f37144d212d822,12b929ea2b4b3f0840739ca40193886e4becb830f084cc4891ad719f4edf2511,2fdd5ad8b9173d15ab97771fac039d9ea3349d8b,fc191ceb4825f704b61a2a8a2fabd66d756e6931f300ed5fc35cb8cac062d165
rclone-v1.49.4-solaris-amd64.zip,rclone,v1.49.4,solaris,amd64,8f175e6ca4d8684bd3e9e6e7a044a340a258f469,ce2421b262a3410f408a3ac4421d57f5a2c9c1c1b67216a3dfc179785bd6e103,6a849557178485baf2099b6d25dec5137dbae458,fad4fd6d999cba2db13b5a56719fd23ec191abb62bc407c822d14821b7db88f1
rclone-v1.49.4-windows-386.zip,rclone.exe,v1.49.4,windows,386,7d4bde7596f00dfdd24eb7398faee7aac1ab5b6c,705ae8b0825e331f498faac623279f281690a2721067a990f7b560ec0546089c,22430fd8f04f9c8430b62745d49af3949a0c3969,f5d3411322579dbef044723d164f1b1c33385513ca1b2e35b0195a3bb2989b42
rclone-v1.49.4-windows-amd64.zip,rclone.exe,v1.49.4,windows,amd64,a0fde9f70a621a62e1d843c07e06d3af862c1e97,76db3a00e50d92303b3340ca592651b1ef4545b5a1cd1b9b5249c7debb0eb119,fad587ceb801ed5bd1e3a820402e44ad55427a2b,64b9a4db56f0143a715ea13a83f3097d5f1a4b0e1267fb9b860894ca556a0fb5
rclone-v1.49.5-freebsd-386.zip,rclone,v1.49.5,freebsd,386,b09ac589dc5e76b561736a01a2592d85fd7c6bdd,7dd8c3cae4579536a22bf32a0c0d9714f30b432e8f85714aa10e46971867b262,ea60fc8ce57cdc0a1c9f344be4603bc8de9f7ff3,d3def706d530707c1850271bfc0442b3e102d409b624fb4cea9188d5a8c94cb6
rclone-v1.49.5-freebsd-amd64.zip,rclone,v1.49.5,freebsd,amd64,f11dbe5288bc7db8b840e18bf3f7cc5fd032a8a9,7b1be9de4c31d41fc1bc56c3b5db753fa1eca28cdd47154dfde12f54f4bb6715,35469231ffc8047d5de8559f2d757c3eaee5e73b,08318f7fadddc1df708b6addcdf9675162e7d153b2159cef682b5ed5c361fbe6
